timestamp,value
2024-01-01 00:00:00,0.9883379402418356
2024-01-01 01:00:00,1.0478960419089323
2024-01-01 02:00:00,1.0607973534014166
2024-01-01 03:00:00,1.073468764961523
2024-01-01 04:00:00,1.1387198557645748
2024-01-01 05:00:00,1.0747012629809305
2024-01-01 06:00:00,1.3018767265299493
2024-01-01 07:00:00,1.4083401836471832
2024-01-01 08:00:00,1.2149960235859092
2024-01-01 09:00:00,1.4236479219066585
2024-01-01 10:00:00,1.343693751882367
2024-01-01 11:00:00,1.342504930604198
2024-01-01 12:00:00,1.292795982463327
2024-01-01 13:00:00,1.5361553981209148
2024-01-01 14:00:00,1.2064848455201673
2024-01-01 15:00:00,1.451144025637186
2024-01-01 16:00:00,1.2807927035995752
2024-01-01 17:00:00,1.434034185890561
2024-01-01 18:00:00,1.1231678851992066
2024-01-01 19:00:00,1.2451160813383477
2024-01-01 20:00:00,1.2090955835969501
2024-01-01 21:00:00,1.3118574349959997
2024-01-01 22:00:00,1.1125519426278594
2024-01-01 23:00:00,0.9176530943237818
2024-01-02 00:00:00,1.0351557762446442
2024-01-02 01:00:00,0.9526754850916932
2024-01-02 02:00:00,1.00029885341618
2024-01-02 03:00:00,1.0505582488300744
2024-01-02 04:00:00,0.8548085098774708
2024-01-02 05:00:00,0.8120015677439856
2024-01-02 06:00:00,0.8037677331576023
2024-01-02 07:00:00,0.9086330242519899
2024-01-02 08:00:00,0.8679667525053538
2024-01-02 09:00:00,0.9144539203417043
2024-01-02 10:00:00,0.7464565187704226
2024-01-02 11:00:00,0.9078460580906217
2024-01-02 12:00:00,0.81463063210236
2024-01-02 13:00:00,0.6940328247206567
2024-01-02 14:00:00,0.777131685715034
2024-01-02 15:00:00,0.6043695631129786
2024-01-02 16:00:00,0.8530090829066395
2024-01-02 17:00:00,0.7086845068317374
2024-01-02 18:00:00,0.6770826954910576
2024-01-02 19:00:00,0.7905133565664987
2024-01-02 20:00:00,0.8972316457893357
2024-01-02 21:00:00,0.9204545069883128
2024-01-02 22:00:00,0.7933434645705667
2024-01-02 23:00:00,0.9455253083171922
2024-01-03 00:00:00,1.0364972448040135
2024-01-03 01:00:00,1.1301616500779381
2024-01-03 02:00:00,0.8726011442752322
2024-01-03 03:00:00,1.01185065532215
2024-01-03 04:00:00,1.09323928109802
2024-01-03 05:00:00,1.1261278357185291
2024-01-03 06:00:00,1.157708441306473
2024-01-03 07:00:00,1.3260169285139274
2024-01-03 08:00:00,1.2172584321278968
2024-01-03 09:00:00,1.4043309388925622
2024-01-03 10:00:00,1.1129119455539644
2024-01-03 11:00:00,1.2729989381269573
2024-01-03 12:00:00,1.3185096074271434
2024-01-03 13:00:00,1.3369035930527113
2024-01-03 14:00:00,1.4031283941078856
2024-01-03 15:00:00,1.119691337584633
2024-01-03 16:00:00,1.3228469245637666
2024-01-03 17:00:00,1.2739801663452488
2024-01-03 18:00:00,1.2082772580930428
2024-01-03 19:00:00,1.2439512863678361
2024-01-03 20:00:00,1.2999802219090457
2024-01-03 21:00:00,1.1808655141931874
2024-01-03 22:00:00,1.0744760745814006
2024-01-03 23:00:00,1.108011402946464
2024-01-04 00:00:00,1.1079311682532293
2024-01-04 01:00:00,1.0644173773678915
2024-01-04 02:00:00,1.0585438575727566
2024-01-04 03:00:00,1.0073195846906833
2024-01-04 04:00:00,1.0111676306788107
2024-01-04 05:00:00,1.0378936059185901
2024-01-04 06:00:00,0.9248324228994335
2024-01-04 07:00:00,0.7064345206610987
2024-01-04 08:00:00,0.8623420667524663
2024-01-04 09:00:00,0.5879295453326897
2024-01-04 10:00:00,1.0822082335542118
2024-01-04 11:00:00,0.8826509944622425
2024-01-04 12:00:00,0.703735041522905
2024-01-04 13:00:00,0.6952030873328724
2024-01-04 14:00:00,0.5305975406675952
2024-01-04 15:00:00,0.7194738027736888
2024-01-04 16:00:00,0.6238769751565199
2024-01-04 17:00:00,0.7183222826490945
2024-01-04 18:00:00,0.6292279437132978
2024-01-04 19:00:00,0.7491336331987335
2024-01-04 20:00:00,0.9322413221064265
2024-01-04 21:00:00,0.8193003305094201
2024-01-04 22:00:00,0.8194074590239558
2024-01-04 23:00:00,0.9615645919719409
2024-01-05 00:00:00,0.8924532126957163
2024-01-05 01:00:00,0.7892052545263053
2024-01-05 02:00:00,0.9881890905835071
2024-01-05 03:00:00,0.9449374901126644
2024-01-05 04:00:00,0.9617341062079174
2024-01-05 05:00:00,1.0523524785780152
2024-01-05 06:00:00,1.0356829944608124
2024-01-05 07:00:00,1.0217406318666897
2024-01-05 08:00:00,1.2333011639389653
2024-01-05 09:00:00,1.1636009853790414
2024-01-05 10:00:00,0.9869218083012179
2024-01-05 11:00:00,1.1003886131861238
2024-01-05 12:00:00,1.146956709299885
2024-01-05 13:00:00,1.3823996820388065
2024-01-05 14:00:00,1.1894165921590298
2024-01-05 15:00:00,1.311001958991925
2024-01-05 16:00:00,1.2616679345780308
2024-01-05 17:00:00,1.2558936033029275
2024-01-05 18:00:00,1.4886680317783236
2024-01-05 19:00:00,1.3745332903030247
2024-01-05 20:00:00,1.2622824932476002
